Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu,Lãi trước thuế,Khấu hao TSCĐ,Tổng lợi nhuận kế toán trước thuế,Lợi nhuận sau thuế thu nhập doanh nghiệp
5,172,C32,CIC39,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2024,Chưa kiểm toán,626849791749.00,626831909349.00,61936577451.00,6883858346.00,-12492413076.00,-11741536199.00,1804860752.00,-27339534420.00,-21804460137.00,8988888916.00,2402745349.00,0.00,11391634265.00,-52402752.00,11339231513.00,-1150808.00,11340382321.00,755.00,11391634265.00,15990517976.00,31250000000.00,25000000000.00
5,173,C47,Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,1233083426639.00,1233083426639.00,142511946870.00,8855852904.00,-67013720873.00,-60773140613.00,0.00,0.00,-35339093610.00,49014985291.00,-23180830837.00,0.00,25834154454.00,-7491320494.00,18342833960.00,-3388412482.00,21731246442.00,857.00,25834154454.00,61963242324.00,38750000000.00,31000000000.00
5,173,C47,Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,881942578263.00,881942578263.00,114837838897.00,20935049420.00,-60765375016.00,-49915052314.00,0.00,0.00,-32015960586.00,42991552715.00,13719425670.00,0.00,56710978385.00,-13490935686.00,43220042699.00,-1116385142.00,44336427841.00,2331.00,56710978385.00,48543824161.00,75000000000.00,60000000000.00
5,173,C47,Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,788942499602.00,788942499602.00,98806916921.00,433802687.00,-53469891112.00,-50718737879.00,0.00,0.00,-27243076289.00,18527752207.00,1238838361.00,0.00,19766590568.00,-4117247602.00,15649342966.00,1202706732.00,14446636234.00,544.00,19766590568.00,45204500473.00,31250000000.00,25000000000.00
5,173,C47,Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,986064220977.00,986064220977.00,108184297555.00,231083715.00,-69098406076.00,-66763640413.00,0.00,0.00,-26667258604.00,12649716590.00,6323986261.00,0.00,18973702851.00,-4341794669.00,14631908182.00,-118028530.00,14749936712.00,485.00,18973702851.00,43456237095.00,31250000000.00,25000000000.00
5,173,C47,Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,943790939631.00,943790939631.00,83845678698.00,23252923853.00,-63918547802.00,-55795221523.00,0.00,0.00,-41898946926.00,1281107823.00,8828098522.00,0.00,10109206345.00,-6346383994.00,3762822351.00,-158764493.00,3921586844.00,108.00,,,31250000000.00,25000000000.00
5,174,C4G,Tập Đoàn Cienco4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,2089845183890.00,2089845183890.00,360097137182.00,75971252602.00,-250678812284.00,-232633581722.00,-21876925963.00,-2202707602.00,-69435456059.00,91874487876.00,11878150.00,0.00,91886366026.00,-27461029002.00,64425337024.00,796765516.00,63628571508.00,600.00,91886366026.00,155275202956.00,250000000000.00,200000000000.00
5,174,C4G,Tập Đoàn Cienco4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,1885076172644.00,1885076172644.00,391947183673.00,48495670413.00,-245344412277.00,-235884079943.00,-19728251442.00,-400234897.00,-86481224079.00,88488731391.00,-1417736853.00,0.00,87070994538.00,-25317371216.00,61753623322.00,-1297913090.00,63051536412.00,561.00,87070994538.00,161201267834.00,375000000000.00,300000000000.00
5,174,C4G,Tập Đoàn Cienco4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,2726045207093.00,2726045207093.00,397993945616.00,92367061850.00,-230455252571.00,-206945139591.00,-2527153652.00,-3773271290.00,-92835921414.00,160769408539.00,24796637348.00,0.00,185566045887.00,-30793929387.00,154772116500.00,2858847591.00,151913268909.00,801.00,185566045887.00,131762467007.00,412500000000.00,330000000000.00
5,174,C4G,Tập Đoàn Cienco4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,2628515316451.00,2628515316451.00,403917228747.00,105845172074.00,-229475720900.00,-202935539225.00,-10397949506.00,-1741616450.00,-119898813648.00,148248300317.00,12329397095.00,0.00,160577697412.00,-32226763378.00,128350934034.00,-1961081595.00,130312015629.00,410.00,160577697412.00,122228314341.00,412500000000.00,330000000000.00
5,174,C4G,Tập Đoàn Cienco4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,3171234279220.00,3171234279220.00,455021139594.00,93957356955.00,-198173099392.00,-160897298662.00,-5000525313.00,-1657646995.00,-131889592141.00,212257632708.00,1207059969.00,0.00,213464692677.00,-34725105885.00,178739586792.00,-609595031.00,179349181823.00,502.00,,,412500000000.00,330000000000.00
5,175,C69,Xây dựng1369,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,327368360966.00,327368360966.00,33614183051.00,3476269538.00,-6723615702.00,-6040117154.00,95372523.00,-7066324478.00,-9360833528.00,14035051404.00,2291914624.00,0.00,16326966028.00,-3485691764.00,12841274264.00,0.00,12841274264.00,691.00,16326966028.00,6267087429.00,45000000000.00,36000000000.00
5,175,C69,Xây dựng1369,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,338073531847.00,338070440940.00,39157919275.00,1771605659.00,-7717045552.00,-7401444101.00,-16886122.00,-1047761221.00,-10289749352.00,21858082687.00,-500087327.00,0.00,21357995360.00,-4733867823.00,16624127537.00,78455677.00,16545671860.00,426.00,21357995360.00,6740452569.00,60000000000.00,48000000000.00
5,175,C69,Xây dựng1369,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,1047869363067.00,1047842981512.00,62907267987.00,17614434824.00,-19218409634.00,-18491713176.00,719162111.00,-6886367479.00,-19481682659.00,35654405150.00,-213734963.00,0.00,35440670187.00,-6993791852.00,28446878335.00,2666665282.00,25780213053.00,430.00,35440670187.00,9617022297.00,40000000000.00,32000000000.00
5,175,C69,Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,1249444244471.00,1249444244471.00,57341807907.00,25967727887.00,-35718499020.00,-34713106614.00,-1516327909.00,-8955573266.00,-20442090178.00,16677045421.00,-459783965.00,0.00,16217261456.00,-5304229809.00,10913031647.00,1321009577.00,9592022070.00,155.00,16217261456.00,10213874157.00,40000000000.00,32000000000.00
5,175,C69,Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,1144998079035.00,1144998079035.00,55294917744.00,17990679514.00,-17994813160.00,-16991725781.00,-88599722.00,-6782520106.00,-18992985894.00,29426678376.00,-562750404.00,0.00,28863927972.00,-6906436712.00,21957491260.00,5122186704.00,16835304556.00,0.00,28863927972.00,8850556586.00,40000000000.00,32000000000.00
5,176,C92,Xây dựng và Đầu tư 492,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Đã kiểm toán,194038042387.00,194038042387.00,16978328709.00,175721277.00,-9850746869.00,-9850746869.00,0.00,0.00,-6112130435.00,1191172682.00,378211312.00,0.00,1569383994.00,-3570286.00,1565813708.00,0.00,1565813708.00,295.00,,,1000000000.00,800000000.00
5,176,C92,Xây dựng và Đầu tư 492,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Đã kiểm toán,180895537028.00,180895537028.00,9587463462.00,443553018.00,-6639542299.00,-6639542299.00,0.00,0.00,-5301317737.00,-1909843556.00,2959359296.00,0.00,1049515740.00,-16329782.00,1033185958.00,0.00,1033185958.00,194.00,,,1800000000.00,1500000000.00
5,176,C92,Xây dựng và Đầu tư 492,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Đã kiểm toán,205451794841.00,205451794841.00,17711508376.00,574211056.00,-7461068776.00,-6428984316.00,0.00,0.00,-10720394529.00,104256127.00,255451829.00,0.00,359707956.00,-320367655.00,39340301.00,0.00,39340301.00,7.00,,,1250000000.00,1000000000.00
5,176,C92,Xây dựng và Đầu tư 492,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,309646552915.00,309646552915.00,29067290619.00,903197142.00,-9038977414.00,-6959802774.00,0.00,0.00,-23686375995.00,-2754865648.00,3296650386.00,0.00,541784738.00,-363350939.00,178433799.00,0.00,178433799.00,34.00,,,1250000000.00,1000000000.00
5,176,C92,Xây dựng và Đầu tư 492,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,,,,,,,,,,,,,,,,,,,,,,,,1250000000.00,1000000000.00
5,177,CAB,Truyền hình Cáp Việt Nam,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5,2020,Chưa kiểm toán,2240874426708.00,2240845903981.00,628261147745.00,3026596309.00,-33686893816.00,-33000688552.00,-23301876661.00,-220649137400.00,-262990762891.00,90659073286.00,18689908131.00,0.00,109348981417.00,-29722239221.00,79626742196.00,1667749968.00,77958992228.00,1024.00,109348981417.00,235358551350.00,92042000000.00,73634000000.00
5,177,CAB,Truyền hình Cáp Việt Nam,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5,2021,Chưa kiểm toán,2246610280767.00,2246572297479.00,519937454094.00,2908208338.00,-14961674034.00,-14329618521.00,-11056800347.00,-174890574264.00,-233177520696.00,88759093091.00,-39910101.00,0.00,88719182990.00,-20839906518.00,67879276472.00,4507382426.00,63371894046.00,847.00,88719182990.00,181641917929.00,100319000000.00,80255000000.00
5,177,CAB,Truyền hình Cáp Việt Nam,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5,2022,Chưa kiểm toán,2401635346584.00,2401310595841.00,597082676726.00,4386534277.00,-14558572403.00,-13436086502.00,-11883046593.00,-198591417611.00,-293429778260.00,83006396136.00,-306466371.00,0.00,82699929765.00,-21428982619.00,61270947146.00,4021637548.00,57249309598.00,1229.00,82699929745.00,167497338165.00,85800000000.00,68640000000.00
5,178,CAD,Thủy sản Cadovimex,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Đã kiểm toán,22283517261.00,22283517261.00,4948544858.00,415842621.00,-78933133754.00,-78538232198.00,0.00,-1832966969.00,-3815551234.00,-79217264478.00,-2301907935.00,0.00,-81519172413.00,0.00,-81519172413.00,0.00,-81519172413.00,-3919.00,,,,
5,178,CAD,Thủy sản Cadovimex,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Đã kiểm toán,22820721736.00,22820721736.00,7425042269.00,2128413619.00,-71241632721.00,-70847810131.00,0.00,-2369106789.00,-4194835926.00,-68252119548.00,-1278632316.00,0.00,-69530751864.00,0.00,-69530751864.00,0.00,-69530751864.00,-3343.00,,,,
5,178,CAD,Thủy sản Cadovimex,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Đã kiểm toán,23314352498.00,23314352498.00,5249338432.00,957272.00,-84648903435.00,-79789925388.00,0.00,-615777983.00,-4886885188.00,-84901270902.00,-2589964919.00,0.00,-87491235821.00,0.00,-87491235821.00,0.00,-87491235821.00,-4206.00,,,,
5,178,CAD,Thủy sản Cadovimex,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,20744651793.00,20744651793.00,3001642568.00,685718.00,-143251174830.00,-138966383713.00,0.00,-236148901.00,-4596728976.00,-145081724421.00,724197668.00,0.00,-144357526753.00,0.00,-144357526753.00,0.00,-144357526753.00,-6940.00,,,,
5,178,CAD,Thủy sản Cadovimex,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,14940277511.00,14940277511.00,-436216698.00,4323543104.00,-77287879545.00,-66495452993.00,0.00,-40320000.00,-3077219651.00,-76518092790.00,-1084451073.00,0.00,-77602543863.00,0.00,-77602543863.00,0.00,-77602543863.00,-3731.00,,,,
5,179,CAG,Cảng An Giang,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2020,Chưa kiểm toán,57137746005.00,57137746005.00,13670625920.00,2666378022.00,-404276119.00,0.00,0.00,-1526140743.00,-9041536758.00,5365050322.00,6330584.00,0.00,5371380906.00,-785593327.00,4585787579.00,0.00,4585787579.00,259.00,5371380906.00,8544434381.00,5900000000.00,4900000000.00
5,179,CAG,Cảng An Giang,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2021,Đã kiểm toán,53351062480.00,53351062480.00,13611648965.00,2637697175.00,-9584618.00,0.00,0.00,-1260800567.00,-8778875224.00,6200085731.00,5960973.00,0.00,6206046704.00,-899296539.00,5306750165.00,0.00,5306750165.00,319.00,,,6500000000.00,5200000000.00
5,179,CAG,Cảng An Giang,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2022,Chưa kiểm toán,74995839709.00,74995839709.00,17412325795.00,2861657658.00,104521535.00,0.00,0.00,-1445714567.00,-9960695915.00,8972094506.00,-697068116.00,0.00,8275026390.00,-1998124723.00,6276901667.00,0.00,6276901667.00,364.00,8275026390.00,7023237413.00,7000000000.00,5600000000.00
5,179,CAG,Cảng An Giang,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2023,Đã kiểm toán,59082598087.00,59082598087.00,8686337147.00,3935542090.00,164997282.00,0.00,0.00,-1154634228.00,-7704713596.00,3927528695.00,-643014.00,0.00,3926885681.00,-833641850.00,3093243831.00,0.00,3093243831.00,179.00,3926885681.00,7160820784.00,7000000000.00,5600000000.00
5,179,CAG,Cảng An Giang,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2024,Chưa kiểm toán,38371820418.00,38371820418.00,1709426415.00,3131740610.00,-52745561.00,0.00,0.00,-1263540135.00,-8752243668.00,-5227362339.00,4407169501.00,0.00,-820192838.00,158619669.00,-661573169.00,0.00,-661573169.00,-48.00,,,7000000000.00,5600000000.00
5,180,CAN,Đồ hộp Hạ Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2020,Chưa kiểm toán,738565184915.00,734343175946.00,142433764450.00,2229927576.00,-6855076500.00,-5147268284.00,0.00,-87424018878.00,-28211406868.00,22173189780.00,729929970.00,0.00,22903119750.00,-4786708915.00,18116410835.00,0.00,18116410835.00,3623.00,22903119750.00,6729312339.00,27000000000.00,22000000000.00
5,180,CAN,Đồ hộp Hạ Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2021,Chưa kiểm toán,881402222185.00,864076855698.00,184114201755.00,3615674801.00,-9025382828.00,-6256821659.00,0.00,-107276328366.00,-33816247255.00,37611918107.00,610210904.00,0.00,38222129011.00,-8803663735.00,29418465276.00,0.00,29418465276.00,5164.00,38222129011.00,8661143886.00,39000000000.00,32000000000.00
5,180,CAN,Đồ hộp Hạ Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2022,Chưa kiểm toán,820738681429.00,806079484385.00,149631529230.00,7526352035.00,-15139858698.00,-9499221514.00,0.00,-86511957520.00,-33817049073.00,21689015974.00,-1594033538.00,0.00,20094982436.00,-4077769488.00,16017212948.00,0.00,16017212948.00,3203.00,20094982436.00,8621538827.00,13000000000.00,10000000000.00
5,180,CAN,Đồ hộp Hạ Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2023,Đã kiểm toán,754554847603.00,741582011003.00,146085421032.00,5453432900.00,-15683616744.00,-11868523683.00,0.00,-91895484100.00,-31319545903.00,12640207185.00,4126312412.00,0.00,16766519597.00,-4697407466.00,12069112131.00,0.00,12069112131.00,2414.00,16766519597.00,7611087663.00,13000000000.00,10000000000.00
5,180,CAN,Đồ hộp Hạ Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2024,Chưa kiểm toán,696527591339.00,681810329515.00,137492313353.00,2820498416.00,-8690888756.00,-5602140373.00,0.00,-97067753619.00,-31643834820.00,2910334574.00,-82632942.00,0.00,2827701632.00,-1287264290.00,1540437342.00,0.00,1540437342.00,308.00,2827701632.00,6157714787.00,13000000000.00,10000000000.00
5,181,CAP,Lâm nông sản Yên Bái,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,5,2020,Chưa kiểm toán,421849030395.00,420189110695.00,78285996246.00,1135680422.00,-476719323.00,-115829589.00,0.00,-9077011628.00,-22959218283.00,46908727434.00,-887538010.00,0.00,46021189424.00,-6433794906.00,39587394518.00,0.00,39587394518.00,6910.00,46021189424.00,8229765356.00,46250000000.00,37000000000.00
5,181,CAP,Lâm nông sản Yên Bái,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,5,2021,Chưa kiểm toán,532321326746.00,531387475746.00,104071948794.00,1721057301.00,-1724422516.00,-1450925058.00,0.00,-15322676165.00,-18039245927.00,70706661487.00,-215143557.00,0.00,70491517930.00,-12556574145.00,57934943785.00,0.00,57934943785.00,10190.00,70491517930.00,12547295969.00,46250000000.00,37000000000.00
5,181,CAP,Lâm nông sản Yên Bái,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,5,2022,,649837200313.00,649837200313.00,183019493903.00,4341734270.00,-1480398304.00,-1170616718.00,0.00,-33476217612.00,-22863613367.00,129540998890.00,-158532386.00,0.00,129382466504.00,-20108770083.00,109273696421.00,0.00,109273696421.00,14286.00,,,87500000000.00,70000000000.00
5,181,CAP,Lâm nông sản Yên Bái,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,5,2023,Chưa kiểm toán,640663727261.00,639755210761.00,173053156824.00,9411261885.00,-257442154.00,-98627408.00,0.00,-33944720493.00,-23934728281.00,124327527781.00,-18186652.00,0.00,124309341129.00,-16149834417.00,108159506712.00,0.00,108159506712.00,9337.00,124309341129.00,13309480140.00,87500000000.00,70000000000.00
5,181,CAP,Lâm nông sản Yên Bái,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,5,2024,Chưa kiểm toán,550167818971.00,550167818971.00,77444544970.00,5804359973.00,-3509325594.00,-1425148781.00,0.00,-24991836251.00,-22581080080.00,32166663018.00,-1633144612.00,0.00,30533518406.00,-7856682588.00,22676835818.00,0.00,22676835818.00,1983.00,30533518406.00,12447811348.00,87500000000.00,70000000000.00
5,182,CAR,Tập đoàn Giáo dục Trí Việt,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Đào tạo & Việc làm,5,2023,Đã kiểm toán,40508302285.00,40508302285.00,14366518842.00,13708807.00,0.00,0.00,0.00,-4436831046.00,-5318694679.00,4624701924.00,-31040741.00,0.00,4593661183.00,-1001129404.00,3592531779.00,0.00,3592531779.00,936.00,4593661183.00,4323897851.00,9500000000.00,7600000000.00
5,182,CAR,Tập đoàn Giáo dục Trí Việt,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Đào tạo & Việc làm,5,2024,Chưa kiểm toán,41719645246.00,41719645246.00,14940187394.00,15359521.00,-167333513.00,0.00,0.00,-4361395571.00,-5612097881.00,4814719950.00,-35699234.00,0.00,4779020716.00,-961236446.00,3817784270.00,0.00,3817784270.00,0.00,4779020716.00,2997484949.00,9500000000.00,7600000000.00
