Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Tổng lợi nhuận kế toán trước thuế,Khấu hao TSCĐ,Lãi/(lỗ) trước những thay đổi vốn lưu động,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh (TT),"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác (TT)","Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác (TT)","Tiền chi cho vay, mua các công cụ nợ của đợn vị khác (TT)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (TT)",Lưu chuyển tiền tệ ròng từ hoạt động đầu tư (TT),"Tiền thu từ phát hành cổ phiếu, nhận góp vốn của chủ sở hữu (TT)","Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành (TT)",Tiền thu được các khoản đi vay (TT),Tiền trả nợ gốc vay (TT),Tiền thanh toán vốn gốc đi thuê tài chính (TT),Cổ tức đã trả (TT),Lưu chuyển tiền tệ từ hoạt động tài chính (TT),Lưu chuyển tiền thuần trong kỳ (TT),Tiền và tương đương tiền đầu kỳ (TT),Ảnh hưởng của chênh lệch tỷ giá (TT),Tiền và tương đương tiền cuối kỳ (TT)
5,435,FCC,Liên hợp Thực phẩm,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Sản xuất bia,5,2020,Đã kiểm toán,-3000000000.00,,,-17224993948.00,-90000000.00,0.00,0.00,0.00,23536693631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6311699683.00,654778993.00,0.00,6966478676.00
5,435,FCC,Liên hợp Thực phẩm,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Sản xuất bia,5,2021,Đã kiểm toán,750000000.00,,,-988206453.00,0.00,4230000000.00,-5000000000.00,0.00,-757647865.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1745854318.00,6966478676.00,0.00,5220624358.00
5,435,FCC,Liên hợp Thực phẩm,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Sản xuất bia,5,2022,Đã kiểm toán,0.00,,,-3982643643.00,0.00,0.00,-3400000000.00,5000000000.00,1753931207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2228712436.00,5220624358.00,0.00,2991911922.00
5,435,FCC,Liên hợp Thực phẩm,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,0.00,,,-364876321.00,-6043000000.00,0.00,0.00,5400000000.00,-372503277.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-737379598.00,2991911922.00,0.00,2254532324.00
5,435,FCC,Liên hợp Thực phẩm,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,,,,0.00,,,,,,,,,,,,,,,,,,,
5,436,FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,43750000000.00,33304911758.00,83711844530.00,58033003100.00,-957325890.00,530000000.00,-1500000000.00,0.00,-937608331.00,0.00,0.00,313876315802.00,-388345336572.00,0.00,-25350000000.00,-99819020770.00,-42723626001.00,78791224680.00,0.00,36067598679.00
5,436,FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,36750000000.00,28934366819.00,61666726351.00,53695585920.00,-5009356865.00,0.00,-3097100000.00,0.00,-7494834212.00,0.00,0.00,335084800712.00,-343754371375.00,0.00,-10041810664.00,-18711381327.00,27489370381.00,36067598679.00,0.00,63556969060.00
5,436,FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,22500000000.00,26427972732.00,64566046698.00,57640840277.00,-3715448752.00,0.00,-16000000000.00,0.00,-32152676252.00,0.00,0.00,293717028806.00,-310412084305.00,0.00,-11483181586.00,-28178237085.00,-2690073060.00,63556969060.00,-1140183.00,60865755817.00
5,436,FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,22500000000.00,23342715556.00,58725547115.00,1289370360.00,-3754193042.00,0.00,-20000000000.00,19000000000.00,-1733161100.00,0.00,0.00,251754419323.00,-251899968146.00,0.00,0.00,-145548823.00,-589339563.00,60865755817.00,0.00,60276416254.00
5,436,FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2024,Chưa kiểm toán,22500000000.00,15344041833.00,47740363404.00,75861802279.00,-335333156.00,0.00,20000000000.00,0.00,-2990853446.00,11266570000.00,0.00,96646264867.00,-198160444314.00,0.00,-11266570000.00,-101514179447.00,-28643230614.00,60276416254.00,0.00,31633185640.00
5,437,FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,218750000000.00,77751887656.00,331632422815.00,88657472364.00,-404275394821.00,190819480.00,-124200849501.00,150922891449.00,-355252707336.00,0.00,-13935465178.00,2418282951423.00,-1874126317801.00,-82684277044.00,-59014661500.00,388522229900.00,121926994928.00,236464914224.00,-38176353.00,358353732799.00
5,437,FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,350000000000.00,96495220916.00,337277788472.00,-110386384097.00,-1215794261669.00,59694945962.00,-44877003185.00,37293459965.00,-1208545866771.00,435535960000.00,0.00,4188149225102.00,-3210207256840.00,-99633260536.00,-40869223256.00,1272975444470.00,-45956806398.00,358353732799.00,33312971.00,312430239372.00
5,437,FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,156250000000.00,154323431407.00,282982166700.00,-202894180182.00,-138392121634.00,2518518159.00,-531645814557.00,27030659722.00,-469246950414.00,373342500000.00,0.00,3019989416193.00,-2779735960227.00,-79480115548.00,0.00,534115840418.00,-138025290178.00,312430239372.00,233808955.00,174638758149.00
5,437,FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,156250000000.00,169067561375.00,407746770304.00,410398208212.00,-127443696377.00,16775517173.00,-21879644033.00,54595808146.00,5823407866.00,56740200000.00,0.00,2943729378672.00,-2772268469181.00,-64858501180.00,-53513703800.00,109828904511.00,526050520589.00,174638758149.00,1042612812.00,701731891550.00
5,437,FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,156250000000.00,168044592582.00,380666101499.00,-142593792896.00,-1024994494979.00,85820565882.00,-49798890419.00,63781375452.00,-910963834987.00,629000000.00,0.00,3636062132562.00,-2741518058469.00,-54771996759.00,-15746345400.00,824654731934.00,-228902895949.00,701731891550.00,5025499.00,472834021100.00
5,438,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2020,Đã kiểm toán,,,,-1582016009.00,0.00,1450000.00,0.00,0.00,6197460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1575818549.00,3581982699.00,766483.00,2006930633.00
5,438,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2021,Đã kiểm toán,,,,407845170.00,0.00,3100000.00,0.00,0.00,3100000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410945170.00,2006930633.00,-507759.00,2417368044.00
5,438,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2022,Đã kiểm toán,1250000000.00,,,7422503864.00,0.00,35800000.00,0.00,0.00,35800000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7458303864.00,2417368044.00,-91864.00,9875580044.00
5,438,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2023,Đã kiểm toán,1250000000.00,,,7262294184.00,0.00,2968710732.00,0.00,0.00,2968710732.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10231004916.00,9875580044.00,250414.00,20106835374.00
5,438,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2024,Chưa kiểm toán,1250000000.00,,,-6971020123.00,0.00,60498946.00,0.00,0.00,83105293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6887914830.00,20106835374.00,34440.00,13218954984.00
5,439,FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,21261000000.00,25906663765.00,31593800368.00,1449873053.00,-4427282128.00,13636363.00,-60000000000.00,0.00,18001964595.00,0.00,-90621050.00,32286273129.00,-38416598773.00,-12359910945.00,0.00,-18580857639.00,870980009.00,7013106632.00,-56545.00,7884030096.00
5,439,FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,5217000000.00,19649304213.00,17571292750.00,9658028664.00,-8745495907.00,56771000000.00,-278000000000.00,160000000000.00,81181416647.00,0.00,0.00,70562969240.00,-122582017090.00,0.00,0.00,-52019047850.00,38820397461.00,7884030096.00,-190987.00,46704236570.00
5,439,FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,10473000000.00,216581868.00,-14984842847.00,71970974870.00,-25120388125.00,21600000.00,-335000000000.00,475000000000.00,-107463508065.00,0.00,0.00,0.00,0.00,0.00,-32240550.00,-32240550.00,-35524773745.00,46704236570.00,518202.00,11179981027.00
5,439,FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,10473000000.00,216581868.00,856013001.00,1104135885.00,-211254355.00,300000.00,0.00,0.00,-185892646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,918243239.00,11179981027.00,492259.00,12098716525.00
5,439,FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,10473000000.00,2362175300.00,10027524100.00,35365837492.00,-101957502214.00,500000.00,-33000000000.00,13000000000.00,-121457307446.00,0.00,0.00,115000000000.00,-5417439175.00,0.00,0.00,109582560825.00,23491090871.00,12098716525.00,1001998.00,35590809394.00
5,440,FGL,Cà Phê Gia Lai,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,5,2020,Đã kiểm toán,166019000.00,,,-3659310066.00,-120691000.00,0.00,0.00,0.00,-119944331.00,0.00,0.00,19868480000.00,-16234667000.00,0.00,0.00,3633813000.00,-145441397.00,916827367.00,-23216.00,771362754.00
5,440,FGL,Cà Phê Gia Lai,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,5,2021,Đã kiểm toán,1072292000.00,,,-3267328725.00,0.00,0.00,0.00,0.00,3420824.00,0.00,0.00,4586694700.00,-1590100000.00,0.00,0.00,2996594700.00,-267313201.00,771362754.00,5335.00,504054888.00
5,440,FGL,Cà Phê Gia Lai,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,5,2022,Đã kiểm toán,140642000.00,,,-25503448262.00,0.00,454545454.00,0.00,0.00,459054682.00,0.00,0.00,37643600000.00,-12936305800.00,0.00,0.00,24707294200.00,-337099380.00,504054888.00,9201.00,166964709.00
5,440,FGL,Cà Phê Gia Lai,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,5,2023,Đã kiểm toán,140642000.00,,,8231104830.00,0.00,0.00,0.00,0.00,51998899.00,0.00,0.00,8682876300.00,-16456343800.00,0.00,0.00,-7773467500.00,509636229.00,166964709.00,4345.00,676605283.00
5,440,FGL,Cà Phê Gia Lai,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,5,2024,Chưa kiểm toán,140642000.00,,,22607759843.00,-125259212.00,0.00,0.00,0.00,-125259212.00,0.00,0.00,0.00,0.00,-18839913000.00,0.00,-18839913000.00,3642587631.00,676605283.00,0.00,4319192914.00
5,441,FHH,FLCHomes,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,,14543851134.00,300984456873.00,159982052144.00,-663297150.00,-835813434106.00,1046965137106.00,0.00,284887942007.00,0.00,0.00,501316199803.00,-582327835024.00,0.00,0.00,-81011635221.00,363858358930.00,30409305054.00,-345205.00,394267318779.00
5,441,FHH,FLCHomes,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,,12824266897.00,88622516996.00,-510202338000.00,-779834960.00,0.00,-1067818000000.00,945511303000.00,-222924446107.00,0.00,0.00,598726609044.00,-218544368998.00,0.00,0.00,380182240046.00,-352944544061.00,394267318779.00,-33716.00,41322741002.00
5,442,FHN,XNK lương thực Hà Nội,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5,2020,Chưa kiểm toán,2500000000.00,2923317755.00,11701672825.00,-33482665201.00,-775499091.00,125999999.00,0.00,25784000000.00,27852249623.00,0.00,0.00,20606457826.00,-19358674740.00,0.00,-1383451500.00,-135668414.00,-5766083992.00,49084187649.00,10377661.00,43328481318.00
5,442,FHN,XNK lương thực Hà Nội,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5,2021,Chưa kiểm toán,1875000000.00,5053247341.00,12932571529.00,-36117822470.00,-36708048129.00,0.00,0.00,0.00,-36118912220.00,0.00,0.00,266145690499.00,-227201115975.00,0.00,-1308051000.00,37636523524.00,-34600211166.00,43328481318.00,-7560289.00,8720709863.00
5,442,FHN,XNK lương thực Hà Nội,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5,2022,Chưa kiểm toán,2500000000.00,5395322171.00,4548979131.00,30279215704.00,-959553211.00,106481481.00,0.00,0.00,-356051381.00,0.00,0.00,136902744722.00,-165840643785.00,0.00,-71494625.00,-29009393688.00,913770635.00,8720709863.00,1178577.00,9635659075.00
5,442,FHN,XNK lương thực Hà Nội,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5,2023,Đã kiểm toán,2500000000.00,7468657289.00,13855867004.00,34508014600.00,-654277778.00,111363636.00,0.00,0.00,90740106.00,0.00,0.00,173190000000.00,-181110000000.00,0.00,-1687407750.00,-9607407750.00,24991346956.00,9635659075.00,-36794.00,34626969237.00
5,442,FHN,XNK lương thực Hà Nội,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,,,,2500000000.00,,,,,,,,,,,,,,,,,,,
5,443,FHS,Phát hành sách TP HCM - FAHASA,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2020,Chưa kiểm toán,-5000000000.00,9355513274.00,10294803225.00,134833329567.00,-14010759194.00,381109429.00,-516038369061.00,364038369061.00,-152499523002.00,0.00,0.00,18000000000.00,-18000000000.00,0.00,-6375793900.00,-6375793900.00,-24041987335.00,53763613688.00,0.00,29721626353.00
5,443,FHS,Phát hành sách TP HCM - FAHASA,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2021,Chưa kiểm toán,18000000000.00,10536629927.00,-10185238952.00,-190564016774.00,-4032335300.00,160580469.00,-533500000000.00,717700000000.00,199833569008.00,36431850000.00,0.00,3404358799.00,-3404358799.00,0.00,-9108277000.00,27323573000.00,36593125234.00,29721626353.00,0.00,66314751587.00
5,443,FHS,Phát hành sách TP HCM - FAHASA,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2022,Chưa kiểm toán,50000000000.00,19693750959.00,52386239612.00,166772274701.00,-10866208382.00,446279722.00,-669260000000.00,496800000000.00,-172345716844.00,0.00,0.00,0.00,0.00,0.00,-7650877200.00,-7650877200.00,-13224319343.00,66314751587.00,0.00,53090432244.00
5,443,FHS,Phát hành sách TP HCM - FAHASA,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2023,Đã kiểm toán,50000000000.00,14810414992.00,58047153689.00,104210828425.00,-12753311326.00,0.00,-611900000000.00,509310000000.00,-90517382509.00,0.00,0.00,1613267916.00,-1613267916.00,0.00,-19756953000.00,-19756953000.00,-6063507084.00,53090432244.00,0.00,47026925160.00
5,443,FHS,Phát hành sách TP HCM - FAHASA,UPCoM,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2024,Chưa kiểm toán,50000000000.00,12978600004.00,55499360175.00,-19544686080.00,-7923507315.00,0.00,-566853964227.00,640100000000.00,93462822133.00,0.00,0.00,0.00,0.00,0.00,-22952631600.00,-22952631600.00,50965504453.00,47026925160.00,0.00,97992429613.00
5,444,FIC,VLXD số 1,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,128000000000.00,65208495526.00,257413691659.00,404374279986.00,-19777462829.00,4792602477.00,-46820000000.00,209000000.00,117459837077.00,0.00,0.00,2604046652110.00,-2958767028685.00,-1234923639.00,-38407772888.00,-394363073102.00,127471043961.00,155130659282.00,-24816867.00,282576886376.00
5,444,FIC,VLXD số 1,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,125350000000.00,62368306492.00,236895871483.00,182501163377.00,-6721795731.00,996336364.00,0.00,16820000000.00,36642782750.00,0.00,0.00,2361452293316.00,-2647868018761.00,-574779979.00,-1736563735.00,-288727069159.00,-69583123032.00,282576886376.00,11117176.00,213004880520.00
5,444,FIC,VLXD số 1,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,139475000000.00,59609630520.00,237421118620.00,90029039222.00,-12956964058.00,683602685.00,-208800000000.00,45000000000.00,-165699707713.00,0.00,0.00,2727596762883.00,-2770188798361.00,-898297000.00,-1745351235.00,-45235683713.00,-120906352204.00,213004880520.00,-151385.00,92098376931.00
